Id_Survey;Id_Survey_Pos;Id_Station;Operation;Operation_Code;DateFull_mn;TimeStamp_mn;Latitude;Longitude;Bottom_Depth;Dist_Shore;Fishing_Depth_Upper;Fishing_Depth_Lower;Species;Code_Species;Compartment;Reg;Pres_Abs;Nb_Individual;Nb_Colonies;Biovolume;TL;FL;SL;ML;CL;DL;TW;TWest;EW;GonW;StomachW;Fullness;Collection;AphiaID_Worms;Scientific_Name_Worms;Authority_Worms;Kingdom;Phylum;Class;Order;Family;Genus;rank
Abracos_2;A2_14170;A2_29;BotTrawl;A2_BotTrawl_29;19/04/2017 09:59;1492606740;-5.16531;-35.223294;23.7;21004.88;22;22;Pseudupeneus maculatus;Pseu.macu;FISH;5;1;NaN;NaN;NaN;10.7;9.2;8.6;NaN;NaN;NaN;13.5;NaN;12;NaN;0.25;2;NaN;159421;Pseudupeneus maculatus;(Bloch, 1793);Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Pseudupeneus;Species
Abracos_2;A2_14170;A2_29;BotTrawl;A2_BotTrawl_29;19/04/2017 09:59;1492606740;-5.16531;-35.223294;23.7;21004.88;22;22;Pseudupeneus maculatus;Pseu.macu;FISH;6;1;NaN;NaN;NaN;10.8;9.4;8.7;NaN;NaN;NaN;14.7;NaN;13.4;NaN;0.2;2;NaN;159421;Pseudupeneus maculatus;(Bloch, 1793);Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Pseudupeneus;Species
Abracos_2;A2_14170;A2_29;BotTrawl;A2_BotTrawl_29;19/04/2017 09:59;1492606740;-5.16531;-35.223294;23.7;21004.88;22;22;Pseudupeneus maculatus;Pseu.macu;FISH;7;1;NaN;NaN;NaN;11.7;10.1;9.5;NaN;NaN;NaN;17.9;NaN;15.6;NaN;0.28;3;NaN;159421;Pseudupeneus maculatus;(Bloch, 1793);Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Pseudupeneus;Species
Abracos_2;A2_14170;A2_29;BotTrawl;A2_BotTrawl_29;19/04/2017 09:59;1492606740;-5.16531;-35.223294;23.7;21004.88;22;22;Pseudupeneus maculatus;Pseu.macu;FISH;8;1;NaN;NaN;NaN;10;8.7;8.1;NaN;NaN;NaN;11.7;NaN;10.2;NaN;0.15;2;NaN;159421;Pseudupeneus maculatus;(Bloch, 1793);Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Pseudupeneus;Species
Abracos_2;A2_14170;A2_29;BotTrawl;A2_BotTrawl_29;19/04/2017 09:59;1492606740;-5.16531;-35.223294;23.7;21004.88;22;22;Pseudupeneus maculatus;Pseu.macu;FISH;9;1;NaN;NaN;NaN;10.7;9.2;8.7;NaN;NaN;NaN;13.6;NaN;12;NaN;0.17;2;NaN;159421;Pseudupeneus maculatus;(Bloch, 1793);Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Pseudupeneus;Species
Abracos_2;A2_14170;A2_29;BotTrawl;A2_BotTrawl_29;19/04/2017 09:59;1492606740;-5.16531;-35.223294;23.7;21004.88;22;22;Sparisoma axillare;Spar.axil;FISH;1;1;NaN;NaN;NaN;27;NaN;22.5;NaN;NaN;NaN;378.5;NaN;NaN;4.3;NaN;NaN;NaN;273773;Sparisoma axillare;(Steindachner, 1878);Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Scaridae;Sparisoma;Species
Abracos_2;A2_14170;A2_29;BotTrawl;A2_BotTrawl_29;19/04/2017 09:59;1492606740;-5.16531;-35.223294;23.7;21004.88;22;22;Valonia utricularis;Valo.utri;MACROALGAE;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;145884;Valonia utricularis;(Roth) C.Agardh, 1823;Plantae;Chlorophyta;Ulvophyceae;Cladophorales;Valoniaceae;Valonia;Species
Abracos_2;A2_14170;A2_29;BotTrawl;A2_BotTrawl_29;19/04/2017 09:59;1492606740;-5.16531;-35.223294;23.7;21004.88;22;22;Valonia ventricosa;Valo.vent;MACROALGAE;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;211680;Valonia ventricosa;J.Agardh, 1887;Plantae;Chlorophyta;Ulvophyceae;Cladophorales;Valoniaceae;Valonia;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Acanthurus chirurgus;Acan.chir;FISH;1;1;NaN;NaN;NaN;14.8;NaN;11.7;NaN;NaN;NaN;65.7;NaN;NaN;NaN;NaN;NaN;NaN;159580;Acanthurus chirurgus;(Bloch, 1787);Animalia;Chordata;Teleostei;Acanthuriformes;Acanthuridae;Acanthurus;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Acanthurus chirurgus;Acan.chir;FISH;2;1;NaN;NaN;NaN;15;NaN;12;NaN;NaN;NaN;73.7;NaN;NaN;NaN;NaN;NaN;NaN;159580;Acanthurus chirurgus;(Bloch, 1787);Animalia;Chordata;Teleostei;Acanthuriformes;Acanthuridae;Acanthurus;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Acanthurus chirurgus;Acan.chir;FISH;3;1;NaN;NaN;NaN;15.2;NaN;9.8;NaN;NaN;NaN;37.4;NaN;NaN;NaN;NaN;NaN;NaN;159580;Acanthurus chirurgus;(Bloch, 1787);Animalia;Chordata;Teleostei;Acanthuriformes;Acanthuridae;Acanthurus;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Agelas clathrodes;Agel.clat;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;164823;Agelas clathrodes;(Schmidt, 1870);Animalia;Porifera;Demospongiae;Agelasida;Agelasidae;Agelas;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Agelas clathrodes;Agel.clat;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;164823;Agelas clathrodes;(Schmidt, 1870);Animalia;Porifera;Demospongiae;Agelasida;Agelasidae;Agelas;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Agelas sventres;Agel.sven;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;164844;Agelas sventres;Lehnert & van Soest, 1996;Animalia;Porifera;Demospongiae;Agelasida;Agelasidae;Agelas;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Aiolochroia crassa;Aiol.cras;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;169632;Aiolochroia crassa;(Hyatt, 1875);Animalia;Porifera;Demospongiae;Verongiida;Aplysinidae;Aiolochroia;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Aiolochroia crassa;Aiol.cras;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;169632;Aiolochroia crassa;(Hyatt, 1875);Animalia;Porifera;Demospongiae;Verongiida;Aplysinidae;Aiolochroia;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Amphimedon sp.;Amdo.sp;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;166654;Amphimedon;Duchassaing & Michelotti, 1864;Animalia;Porifera;Demospongiae;Haplosclerida;Niphatidae;Amphimedon;Genus
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Aplysina fistularis;Aply.fist;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;169648;Aplysina fistularis;(Pallas, 1766);Animalia;Porifera;Demospongiae;Verongiida;Aplysinidae;Aplysina;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Calamus calamus;Cala.cala;FISH;1;1;NaN;NaN;NaN;26.5;23.8;21;NaN;NaN;NaN;350.7;NaN;NaN;NaN;NaN;NaN;NaN;159242;Calamus calamus;(Valenciennes, 1830);Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Calamus;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Cantherhines pullus;Cant.pull;FISH;1;1;NaN;NaN;NaN;12.9;NaN;10.5;NaN;NaN;NaN;46.9;NaN;NaN;NaN;NaN;NaN;NaN;159493;Cantherhines pullus;(Ranzani, 1842);Animalia;Chordata;Teleostei;Tetraodontiformes;Monacanthidae;Cantherhines;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Cantherhines pullus;Cant.pull;FISH;2;1;NaN;NaN;NaN;13.6;NaN;11.5;NaN;NaN;NaN;61;NaN;NaN;NaN;NaN;NaN;NaN;159493;Cantherhines pullus;(Ranzani, 1842);Animalia;Chordata;Teleostei;Tetraodontiformes;Monacanthidae;Cantherhines;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;1;1;NaN;NaN;NaN;14.1;NaN;12;NaN;NaN;NaN;72.5;NaN;71.8;NaN;NaN;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;2;1;NaN;NaN;NaN;10.8;NaN;9.1;NaN;NaN;NaN;40.3;NaN;NaN;NaN;NaN;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;3;1;NaN;NaN;NaN;11.9;NaN;10;NaN;NaN;NaN;56.4;NaN;51.6;1.09;1.66;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;4;1;NaN;NaN;NaN;10.5;NaN;8.5;NaN;NaN;NaN;35.3;NaN;33.1;0.23;1.49;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;5;1;NaN;NaN;NaN;10.6;NaN;8.6;NaN;NaN;NaN;38.3;NaN;35.5;NaN;1.84;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;6;1;NaN;NaN;NaN;12;NaN;10.1;NaN;NaN;NaN;51.1;NaN;50.5;1.35;2.27;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;7;1;NaN;NaN;NaN;9.8;NaN;8;NaN;NaN;NaN;28.9;NaN;26.8;0.06;1.2;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;8;1;NaN;NaN;NaN;10.9;NaN;8.9;NaN;NaN;NaN;42.2;NaN;39;0.06;1.37;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;9;1;NaN;NaN;NaN;10.2;NaN;8.9;NaN;NaN;NaN;34.4;NaN;32.4;0.06;1.24;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;10;1;NaN;NaN;NaN;10.9;NaN;8.9;NaN;NaN;NaN;38.1;NaN;35.3;0.86;1.11;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;11;1;NaN;NaN;NaN;12.2;NaN;10.7;NaN;NaN;NaN;62.9;NaN;60.4;0.02;1.38;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;12;1;NaN;NaN;NaN;11.1;NaN;9.4;NaN;NaN;NaN;41.3;NaN;37.3;0.98;1.8;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;13;1;NaN;NaN;NaN;10.6;NaN;8.9;NaN;NaN;NaN;34.9;NaN;32.7;0.46;1.16;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;14;1;NaN;NaN;NaN;10.2;NaN;8.5;NaN;NaN;NaN;33.3;NaN;30.7;0.03;1.77;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;15;1;NaN;NaN;NaN;11.1;NaN;9.4;NaN;NaN;NaN;44.1;NaN;41.3;0.08;1.76;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon ocellatus;Chae.ocel;FISH;16;1;NaN;NaN;NaN;10.6;NaN;9.6;NaN;NaN;NaN;39.8;NaN;36.3;0.72;1.54;NaN;NaN;159662;Chaetodon ocellatus;Bloch, 1787;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon striatus;Chae.stri;FISH;1;1;NaN;NaN;NaN;11.9;NaN;9.8;NaN;NaN;NaN;55;NaN;50;NaN;1.87;NaN;NaN;159663;Chaetodon striatus;Linnaeus, 1758;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Chaetodon striatus;Chae.stri;FISH;2;1;NaN;NaN;NaN;8.4;NaN;7.1;NaN;NaN;NaN;17.9;NaN;NaN;NaN;NaN;NaN;NaN;159663;Chaetodon striatus;Linnaeus, 1758;Animalia;Chordata;Teleostei;Acanthuriformes;Chaetodontidae;Chaetodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Clathria (Microciona) sp. nov.;Clat.sp.nov;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;131868;Clathria;Schmidt, 1862;Animalia;Porifera;Demospongiae;Poecilosclerida;Microcionidae;Clathria;Genus
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Clathria (Microciona) sp. nov.;Clat.sp.nov;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;131868;Clathria;Schmidt, 1862;Animalia;Porifera;Demospongiae;Poecilosclerida;Microcionidae;Clathria;Genus
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Diodon holocanthus;Diod.holo;FISH;1;1;NaN;NaN;NaN;18.5;NaN;15.5;NaN;NaN;NaN;235.3;NaN;NaN;NaN;NaN;NaN;NaN;127402;Diodon holocanthus;Linnaeus, 1758;Animalia;Chordata;Teleostei;Tetraodontiformes;Diodontidae;Diodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Diodon holocanthus;Diod.holo;FISH;2;1;NaN;NaN;NaN;12.4;NaN;10.4;NaN;NaN;NaN;86.2;NaN;NaN;NaN;NaN;NaN;NaN;127402;Diodon holocanthus;Linnaeus, 1758;Animalia;Chordata;Teleostei;Tetraodontiformes;Diodontidae;Diodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Diodon holocanthus;Diod.holo;FISH;3;1;NaN;NaN;NaN;12.8;NaN;10.8;NaN;NaN;NaN;100.5;NaN;NaN;NaN;NaN;NaN;NaN;127402;Diodon holocanthus;Linnaeus, 1758;Animalia;Chordata;Teleostei;Tetraodontiformes;Diodontidae;Diodon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Fistularia petimba;Fist.peti;FISH;1;1;NaN;NaN;NaN;59.9;58.4;57.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;159439;Fistularia petimba;Lacepède, 1803;Animalia;Chordata;Teleostei;Syngnathiformes;Fistulariidae;Fistularia;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Fistularia petimba;Fist.peti;FISH;2;1;NaN;NaN;NaN;47.5;46.2;45;NaN;NaN;NaN;70.8;NaN;NaN;NaN;NaN;NaN;NaN;159439;Fistularia petimba;Lacepède, 1803;Animalia;Chordata;Teleostei;Syngnathiformes;Fistulariidae;Fistularia;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Fistularia tabacaria;Fist.taba;FISH;1;1;NaN;NaN;NaN;68.2;66.3;64.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;159440;Fistularia tabacaria;Linnaeus, 1758;Animalia;Chordata;Teleostei;Syngnathiformes;Fistulariidae;Fistularia;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Fistularia tabacaria;Fist.taba;FISH;2;1;NaN;NaN;NaN;60.8;58.7;57.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;159440;Fistularia tabacaria;Linnaeus, 1758;Animalia;Chordata;Teleostei;Syngnathiformes;Fistulariidae;Fistularia;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Geodia sp.;Geod.sp;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;132005;Geodia;Lamarck, 1815;Animalia;Porifera;Demospongiae;Tetractinellida;Geodiidae;Geodia;Genus
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Geodia sp.;Geod.sp;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;132005;Geodia;Lamarck, 1815;Animalia;Porifera;Demospongiae;Tetractinellida;Geodiidae;Geodia;Genus
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Geodia sp. 2;Geod.sp2;SPONGES;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;132005;Geodia;Lamarck, 1815;Animalia;Porifera;Demospongiae;Tetractinellida;Geodiidae;Geodia;Genus
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Haemulon aurolineatum;Haem.auro;FISH;1;1;NaN;NaN;NaN;21.3;18.7;16.6;NaN;NaN;NaN;151.2;NaN;136.57;3.81;0.96;2;NaN;158807;Haemulon aurolineatum;Cuvier, 1830;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;Haemulon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Haemulon aurolineatum;Haem.auro;FISH;1;1;NaN;NaN;NaN;19.3;17;15.5;NaN;NaN;NaN;83.5;NaN;76.4;0.38;0.33;1;NaN;158807;Haemulon aurolineatum;Cuvier, 1830;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;Haemulon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Haemulon aurolineatum;Haem.auro;FISH;2;1;NaN;NaN;NaN;24.5;21.6;19.5;NaN;NaN;NaN;202.6;NaN;190.55;0.58;0.98;3;NaN;158807;Haemulon aurolineatum;Cuvier, 1830;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;Haemulon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Haemulon aurolineatum;Haem.auro;FISH;2;1;NaN;NaN;NaN;20;18;16.6;NaN;NaN;NaN;95.6;NaN;91.3;0.58;0.23;1;NaN;158807;Haemulon aurolineatum;Cuvier, 1830;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;Haemulon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Haemulon aurolineatum;Haem.auro;FISH;3;1;NaN;NaN;NaN;18.1;16.2;15;NaN;NaN;NaN;84.3;NaN;75.2;2.49;0.4;1;NaN;158807;Haemulon aurolineatum;Cuvier, 1830;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;Haemulon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Haemulon aurolineatum;Haem.auro;FISH;3;1;NaN;NaN;NaN;25;22.4;19.5;NaN;NaN;NaN;218.4;NaN;206.43;0.8;0.48;1;NaN;158807;Haemulon aurolineatum;Cuvier, 1830;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;Haemulon;Species
Abracos_2;A2_14333;A2_30;BotTrawl;A2_BotTrawl_30;19/04/2017 12:42;1492616520;-5.104696;-35.147488;37.7;31682.33;36;36;Haemulon aurolineatum;Haem.auro;FISH;4;1;NaN;NaN;NaN;19.3;16.9;15;NaN;NaN;NaN;90.2;NaN;82.1;0.3;0.25;1;NaN;158807;Haemulon aurolineatum;Cuvier, 1830;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;Haemulon;Species
